year,country,session,happiness_average,happiness_standard_deviation
1971,TGO,26,5.383494105037514,1.116705930689532
1971,THA,26,5.44098289042592,1.1155503822351658
1971,TTO,26,5.503443065299515,1.137189260658392
1971,TUN,26,5.394918930301117,1.1059734259844176
1971,TUR,26,5.42987907658483,1.1167669475998534
1971,TZA,26,5.316963627992633,1.1185589548802946
1971,UGA,26,5.4302240228789325,1.1243668732125833
1971,UKR,26,5.378906083244398,1.1163838847385272
1971,URY,26,5.44838668043366,1.1260851832731027
1971,USA,26,5.422236995567997,1.129612456263121
1971,VEN,26,5.479661549197488,1.1279279483600837
1971,YEM,26,5.37576290414067,1.1184126488939308
1971,YMD,26,5.367712811693895,1.1229522499283462
1971,YUG,26,5.3539327663021465,1.1227128392061563
1971,ZAF,26,5.4759622850804215,1.1469247920133112
1971,ZMB,26,5.374378569485995,1.1562183029643731
1972,AFG,27,5.405366307177389,1.102078430643362
1972,ALB,27,5.323592981305347,1.1091722204001313
1972,ARE,27,5.375431085043989,1.114635366568915
1972,ARG,27,5.402835147332095,1.1183114680116806
1972,AUS,27,5.415731969860064,1.1278445909580193
1972,AUT,27,5.431721162579473,1.1212478655767486
1972,BDI,27,5.3297504678727385,1.1096678259513413
1972,BEL,27,5.389018112488084,1.1169864632983793
1972,BEN,27,5.432124132613724,1.1108709329221278
1972,BFA,27,5.373563252127973,1.1117318168476664
1972,BGR,27,5.404207168894289,1.115271780072904
1972,BHR,27,5.367259036144578,1.1229117469879517
1972,BLR,27,5.37068281938326,1.116065792951542
1972,BOL,27,5.416562737642585,1.1165110456273764
1972,BRA,27,5.391909640136591,1.1043852377199894
1972,BRB,27,5.372147001934235,1.112036750483559
1972,BTN,27,5.486137320977254,1.1293997472620052
1972,CAF,27,5.418004987531172,1.123758769742311
1972,CAN,27,5.371075056433408,1.1329722065462753
1972,CHL,27,5.398781957633309,1.121956245434624
1972,CHN,27,5.261243576567318,1.1335088729016787
1972,CIV,27,5.346454515161613,1.1104771076307898
1972,CMR,27,5.408500643500644,1.118885296010296
1972,COD,27,5.401083244397013,1.123069530416222
1972,COG,27,5.343070987654321,1.1091720871913582
1972,COL,27,5.351575282854657,1.1091963881636207
1972,CRI,27,5.350269023827825,1.1215116320778888
1972,CSK,27,5.428678294573643,1.1194598449612403
1972,CUB,27,5.3601223644578315,1.1265784826807228
1972,CYP,27,5.454423692636072,1.1139652347918891
1972,DNK,27,5.423090493302843,1.118341783730807
1972,DOM,27,5.390859470468432,1.1106680244399185
1972,DZA,27,5.337000269759915,1.1162045049905582
1972,ECU,27,5.417058691756273,1.109701097670251
1972,EGY,27,5.391286231884059,1.119264239130435
1972,ESP,27,5.401436993367723,1.111601694915254
1972,ETH,27,5.37888636936256,1.1378392290249433
1972,FIN,27,5.448707709373267,1.138249029395452
1972,FJI,27,5.4084465542641995,1.1129733835324929
1972,FRA,27,5.411866404715128,1.1250359247824866
1972,GAB,27,5.35189666036547,1.1206516068052932
1972,GBR,27,5.376575199722126,1.1204693643626258
1972,GHA,27,5.387590163934426,1.1269390163934427
1972,GIN,27,5.313763715233478,1.1161267415156928
1972,GMB,27,5.397380952380953,1.122941149068323
1972,GRC,27,5.423271604938272,1.1162086934156379
1972,GTM,27,5.423086997193638,1.1090846585594012
1972,GUY,27,5.417819720887669,1.0984566918325325
1972,HND,27,5.4462854198866575,1.1153182380216382
1972,HTI,27,5.378940606571188,1.11774050126369
1972,HUN,27,5.362113736691768,1.1280527395481692
1972,IDN,27,5.4092060712200825,1.1214613835376532
1972,IND,27,5.427268652781439,1.128032243606644
1972,IRL,27,5.3692812396966705,1.1096624134520277
1972,IRN,27,5.436128364389234,1.1142526570048308
1972,IRQ,27,5.364963898916967,1.129401293622142
1972,ISL,27,5.318386112170928,1.1091679893170545
1972,ISR,27,5.275416023331618,1.1122425287356323
1972,ITA,27,5.4648573935936815,1.12105366388767
1972,JAM,27,5.435082310685424,1.1223946123914996
1972,JOR,27,5.314697193500739,1.1220540989660266
1972,JPN,27,5.450275862068965,1.1077043381535037
1972,KEN,27,5.411321492007105,1.1383125044404974
1972,KHM,27,5.297856025039124,1.1225499843505478
1972,KWT,27,5.25978827782081,1.1067074102762715
1972,LAO,27,5.31005462184874,1.1132473949579833
1972,LBN,27,5.247453173050042,1.1221908582611126
1972,LBR,27,5.391528905876732,1.1178747969421883
1972,LBY,27,5.327429458969712,1.1163540253688842
1972,LKA,27,5.342528107934468,1.1086199807259878
1972,LUX,27,5.371279069767442,1.1198782622739019
1972,MAR,27,5.369666768572302,1.1032709263222256
1972,MDG,27,5.382663405958204,1.1197083592707873
1972,MEX,27,5.416608158220025,1.117955475896168
1972,MLI,27,5.353970588235294,1.1253238783649053
1972,MLT,27,5.342516968325792,1.1078095305429865
1972,MMR,27,5.374575384615386,1.1162428923076921
1972,MNG,27,5.404100808960796,1.1170636589919105
1972,MRT,27,5.3499687199230035,1.120368551491819
1972,MUS,27,5.402395087001023,1.1205157113613102
1972,MWI,27,5.398962526023595,1.1274293199167245
1972,MYS,27,5.472064834390416,1.1078473925299506
1972,NER,27,5.337718396711203,1.1170380781089413
1972,NGA,27,5.3880081300813005,1.1105114159891598
1972,NIC,27,5.432974974463738,1.110011746680286
1972,NLD,27,5.41549882629108,1.1130836267605635
1972,NPL,27,5.411945392491468,1.1210126962457339
1972,NZL,27,5.4232973856209155,1.1342976143790848
1972,OMN,27,5.473111111111112,1.1175228758169935
1972,PAK,27,5.298424741011578,1.1060751675807436
1972,PER,27,5.407867207514943,1.1164336251067464
1972,PHL,27,5.414380292532718,1.123081652553246
1972,POL,27,5.432116311080523,1.1222467653131452
1972,PRT,27,5.304731240981241,1.114407269119769
1972,PRY,27,5.380928980141366,1.1028464153483677
1972,QAT,27,5.499348109517601,1.1239225554106909
1972,ROU,27,5.4479607415485285,1.1112289258451473
1972,RUS,27,5.3234812189936225,1.1222009355067328
1972,RWA,27,5.378497217068645,1.1184447124304266
1972,SAU,27,5.272579006772009,1.119704514672686
1972,SDN,27,5.312095981497543,1.104860537727667
1972,SEN,27,5.345800115540149,1.1166309358752167
1972,SGP,27,5.366776586974443,1.1117275762572136
1972,SLE,27,5.37408386187456,1.1338373502466526
1972,SLV,27,5.383652420409943,1.1025795464457042
1972,SOM,27,5.306256559766764,1.1197079105928085
1972,SWE,27,5.3660215778826705,1.1460884018880646
1972,SWZ,27,5.4431904427266335,1.1220730147575546
1972,SYR,27,5.295819385690638,1.127797480228067
1972,TCD,27,5.381442115768463,1.1037938123752495
1972,TGO,27,5.404134615384615,1.1240289715719065
1972,THA,27,5.409622222222222,1.115492074074074
1972,TUN,27,5.399349320811672,1.1104721113533458
1972,TUR,27,5.431960591133006,1.1259029556650246
1972,TZA,27,5.365517018526497,1.1228525204653166
1972,UGA,27,5.375051588939331,1.1286574494428394
1972,UKR,27,5.35541568318909,1.1117960398636244
1972,URY,27,5.43180269694819,1.1150342441447836
1972,USA,27,5.386694166175603,1.1396031231585149
1972,VEN,27,5.304186507936508,1.1131943783068783
1972,YEM,27,5.362993630573247,1.1114962101910828
1972,YMD,27,5.371462306993643,1.124990493490766
1972,YUG,27,5.390441055234954,1.109418920032976
1972,ZAF,27,5.380062362435803,1.1166130227439472
1972,ZMB,27,5.389872251931075,1.1219062982768866
1973,AFG,28,5.4412495562655305,1.1159139510117146
1973,ALB,28,5.31018280123584,1.1032279093717818
1973,ARE,28,5.406677158273381,1.12588934352518
1973,ARG,28,5.4324214765100685,1.1204718926174495
1973,AUS,28,5.485570261898057,1.127047986482681
1973,AUT,28,5.41172165820643,1.124937605752961
1973,BDI,28,5.348747333721156,1.1175756835369401
1973,BEL,28,5.383068526379624,1.101182504548211
1973,BEN,28,5.405821932224795,1.1171687013260365
1973,BFA,28,5.385167047105209,1.1136054368126167
1973,BGR,28,5.408314369995786,1.115940370838601
1973,BHR,28,5.375419621749408,1.1251468085106382
1973,BHS,28,5.424574080212132,1.114036924096785
1973,BLR,28,5.379854809437387,1.119664269509982
1973,BOL,28,5.42271552736669,1.1202915668311018
1973,BRA,28,5.384678188319428,1.1049433551847436
1973,BTN,28,5.497543859649122,1.1258599498746866
1973,CAF,28,5.466864280387771,1.1156550708426547
1973,CAN,28,5.420991444388526,1.1345875188726724
1973,CHL,28,5.337283879347669,1.1432958579881656
1973,CHN,28,5.2885804775052785,1.118924070164041
1973,COD,28,5.376504555528195,1.1255741442994338
1973,COG,28,5.371838815789474,1.1165035197368423
1973,COL,28,5.387649859337806,1.1165587102358796
1973,CRI,28,5.405475952903612,1.122905408102175
1973,CSK,28,5.4454991055456174,1.1235753488372093
1973,CUB,28,5.290386965376782,1.119121983946328
1973,CYP,28,5.457183455975641,1.11476787617356
1973,DDR,28,5.393533653846154,1.1411077884615384
1973,DEU,28,5.380425270403147,1.1353348574237954
1973,DNK,28,5.4661452513966475,1.1271270734851742
1973,DZA,28,5.341365777080063,1.1102430455259027
1973,ECU,28,5.39138064516129,1.1102344258064516
1973,EGY,28,5.303667546174143,1.109837994722955
1973,ESP,28,5.411817679558011,1.1273786464088398
1973,ETH,28,5.367161390762844,1.12148046185781
1973,FIN,28,5.429914117015566,1.1246163714439077
1973,FJI,28,5.440793442622952,1.123141868852459
1973,FRA,28,5.370605530276514,1.118642037101855
1973,GAB,28,5.411099290780142,1.1203189969604863
1973,GBR,28,5.395886396526772,1.1126436324167874
1973,GHA,28,5.34351288056206,1.1295431453792109
1973,GIN,28,5.38171617824167,1.1153179847450823
1973,GRC,28,5.432421808960271,1.1174827557058327
1973,GTM,28,5.435373631603999,1.1163980485483105
1973,GUY,28,5.407099588078507,1.0916098861158228
1973,HND,28,5.436702984367598,1.1102154429180484
1973,HTI,28,5.436445903511276,1.1254876677133885
1973,HUN,28,5.411865864144454,1.1134619948409286
1973,IDN,28,5.432872662961092,1.1227543456291058
1973,IND,28,5.435209871335161,1.130570428179709
1973,IRL,28,5.3818635414249245,1.12522499419819
1973,IRN,28,5.39317225950783,1.1188732438478748
1973,IRQ,28,5.367845695117406,1.1141131569139024
1973,ISL,28,5.40008,1.1359968333333332
1973,ISR,28,5.349064553536915,1.1188787978353305
1973,ITA,28,5.426354679802957,1.1110349445812806
1973,JAM,28,5.408217131474103,1.116437908366534
1973,JOR,28,5.2795208518189884,1.1164774179236914
1973,JPN,28,5.499596160211851,1.112275852366766
1973,KEN,28,5.379089658965897,1.1428247799779976
1973,KHM,28,5.36335111390022,1.1399718857860057
1973,KWT,28,5.313916887709992,1.136277365163572
1973,LAO,28,5.387028720626632,1.123039321148825
1973,LBN,28,5.381390544298768,1.122738379022646
1973,LBR,28,5.415073627844712,1.1306860441767066
1973,LBY,28,5.317366787377135,1.1131448525607863
1973,LKA,28,5.364131218457102,1.1164501321797644
1973,LSO,28,5.394076767676768,1.120384080808081
1973,LUX,28,5.390790781744238,1.123201671938545
1973,MAR,28,5.378273355143585,1.1040238095238095
1973,MDG,28,5.381078621223858,1.1153250193648334
1973,MEX,28,5.405578141499473,1.125248732840549
1973,MLI,28,5.356195652173913,1.116149739130435
1973,MMR,28,5.410590118938702,1.1208172461116193
1973,MNG,28,5.376511144130758,1.1144323922734027
1973,MRT,28,5.423614066193853,1.1100435283687942
1973,MUS,28,5.461783783783783,1.1342914594594593
1973,MYS,28,5.416960806784323,1.1106473068989227
1973,NER,28,5.395880492091389,1.1130215817223197
1973,NGA,28,5.416914627095779,1.1189621314318752
1973,NIC,28,5.409608843537414,1.1200611394557825
1973,NLD,28,5.406044568245125,1.1294272980501392
1973,NOR,28,5.402953936144285,1.1275522544479648
1973,NPL,28,5.402459180273242,1.1285830056647783
1973,NZL,28,5.370627429205997,1.1260843420322044
1973,OMN,28,5.418986784140969,1.109835431088735
1973,PAK,28,5.287142279708973,1.1197797089733226
1973,PAN,28,5.433619923857868,1.106828045685279
1973,PER,28,5.40962833288446,1.1156968219768382
1973,PHL,28,5.447527964205816,1.1325609172259508
1973,POL,28,5.4623518164435945,1.11755729764181
1973,PRT,28,5.3053026315789475,1.1009120488721804
1973,PRY,28,5.429906516359637,1.1158983502886994
1973,QAT,28,5.41137128072445,1.1215212807244503
1973,ROU,28,5.455319106100261,1.1052431447553857
1973,RUS,28,5.352356789764467,1.1172056557138703
1973,RWA,28,5.357028122624778,1.1169753990372435
1973,SAU,28,5.318335067637877,1.1374343392299688
1973,SDN,28,5.3340534262485475,1.1201957491289198
1973,SEN,28,5.392608695652174,1.1095265376458114
1973,SGP,28,5.326983606557377,1.1200765163934427
1973,SLE,28,5.382523422860712,1.1153099625234228
1973,SLV,28,5.368515001898975,1.106311165970376
1973,SOM,28,5.344013779527559,1.1235289763779528
1973,SWE,28,5.311513403461147,1.1363683746182558
1973,SYR,28,5.368603174603176,1.1201127561327562
1973,THA,28,5.461208950886371,1.1242527172333625
1973,TUN,28,5.362778007441091,1.1117551260851593
1973,TUR,28,5.426366442199775,1.1226390572390572
1973,TZA,28,5.3581674660271785,1.1248598321342926
1973,UKR,28,5.342728251507322,1.1224776270456502
1973,URY,28,5.4635900193590015,1.124839879543988
1973,USA,28,5.475641135972461,1.1463017211703959
1973,VEN,28,5.43104662226451,1.1169479543292102
1973,YEM,28,5.433772241992883,1.1203335705812574
1973,YMD,28,5.27228102189781,1.14799799270073
1973,YUG,28,5.373383518225039,1.1181764923402007
1973,ZAF,28,5.3907835171213,1.1243387986070807
1973,ZMB,28,5.396136505948654,1.125521352536005
1974,AFG,29,5.423325487558843,1.1259758238063216
1974,ALB,29,5.376475570032573,1.1175805428881649
1974,ARE,29,5.407975673327541,1.1068909643788012
1974,ARG,29,5.4385409116917796,1.1176127598703034
1974,AUS,29,5.379643658810325,1.1406773288439955
1974,AUT,29,5.3989663972777535,1.115937686091025
1974,BDI,29,5.383425879185596,1.1201178024566716
1974,BEL,29,5.396091910368401,1.1117990884922142
1974,BEN,29,5.329071537290715,1.115386284457974
1974,BFA,29,5.389493503633561,1.1157272186743008
1974,BGD,29,5.449826931194597,1.1242301815111861
1974,BGR,29,5.406994708994709,1.1104676895943564
1974,BHR,29,5.434021517883105,1.1000186100610643
1974,BLR,29,5.382465683782409,1.1071586934417894
1974,BOL,29,5.49929363449692,1.1159407392197125
1974,BRA,29,5.441107153458,1.111679430097952
1974,BRB,29,5.367363328495404,1.113048137397194
1974,BTN,29,5.440220883534137,1.1125125502008033
1974,BWA,29,5.460999420625725,1.1300252317497104
1974,CAF,29,5.451164327002478,1.1297538122763555
1974,CAN,29,5.338842496899545,1.1332939231087227
1974,CHL,29,5.4372298994974875,1.1293120917085426
1974,CHN,29,5.312643179451579,1.1250906629642488
1974,CIV,29,5.340631273111463,1.1126508716323296
1974,CMR,29,5.408731884057971,1.1246789855072463
1974,COD,29,5.385774680073126,1.1148554387568557
1974,COG,29,5.399259757738896,1.1189477456258412
1974,COL,29,5.359065092533503,1.1015837587747288
1974,CRI,29,5.334570179698884,1.1107393880524528
1974,CSK,29,5.420992462311559,1.1215006281407036
1974,CUB,29,5.310097659538643,1.1225704664084863
1974,CYP,29,5.286061452513967,1.1140662321539416
1974,DDR,29,5.41302219692658,1.133770859419465
1974,DEU,29,5.400097927579139,1.134149715326805
1974,DNK,29,5.4576005612722165,1.1296876052385407
1974,DOM,29,5.443851059452788,1.1077704998971405
1974,DZA,29,5.327202976648704,1.0993780343854247
1974,ECU,29,5.362678627636135,1.1134527226943658
1974,EGY,29,5.362997733894464,1.1144771932664292
1974,ESP,29,5.416147628164221,1.1127121676239098
1974,ETH,29,5.396939271255062,1.122392847503374
1974,FIN,29,5.445454545454546,1.1272526412776414
1974,FRA,29,5.406365745623287,1.113524868171272
1974,GAB,29,5.443045175683213,1.107981539319576
1974,GBR,29,5.3751910598413835,1.1183351838500362
1974,GHA,29,5.399419994912237,1.1237307046553038
1974,GIN,29,5.397333954789093,1.1102949429037523
1974,GMB,29,5.410539916935856,1.1207530226119058
1974,GNQ,29,5.445529826327712,1.1222264535615405
1974,GRC,29,5.346663010092146,1.119676788064941
1974,GRD,29,5.521350493653032,1.1185010225669958
1974,GTM,29,5.459086738949125,1.1079722268557133
1974,GUY,29,5.39956899432008,1.110438205813565
1974,HND,29,5.302056213017751,1.118885650887574
1974,HTI,29,5.359651680842446,1.1213184690157958
1974,HUN,29,5.378813823163139,1.126066811955168
1974,IDN,29,5.446446740858506,1.1227606915739268
1974,IND,29,5.409619615032081,1.1171790559120072
1974,IRL,29,5.339583146571044,1.1195069923800987
1974,IRN,29,5.3533333333333335,1.1124961017740431
1974,IRQ,29,5.331618285714286,1.1158260114285716
1974,ISL,29,5.45138279192274,1.122594293239684
1974,ISR,29,5.287144168962351,1.1093215794306703
1974,ITA,29,5.393633272299241,1.109565969134188
1974,JAM,29,5.404218504966022,1.113292890747517
1974,JOR,29,5.344401378122309,1.1108921045076083
1974,JPN,29,5.4209396390790285,1.1209464219041692
1974,KEN,29,5.381807174887893,1.1264357623318386
1974,KHM,29,5.330480456026058,1.1322299267100977
1974,KWT,29,5.345731420507996,1.0964161335841958
1974,LAO,29,5.453000517330574,1.1151456285566477
1974,LBN,29,5.3604047914085085,1.1096840561751344
1974,LBR,29,5.4298981966259445,1.1337830715532287
1974,LBY,29,5.326588829283685,1.1014110129378354
1974,LKA,29,5.36160672975815,1.1086259305993689
1974,LSO,29,5.358974845752255,1.13216383483626
1974,LUX,29,5.388306806637318,1.1170117846258043
1974,MAR,29,5.333949517446177,1.1071516518188567
1974,MEX,29,5.3736954036130795,1.1084722616053053
1974,MLI,29,5.343227832809858,1.1220667310944672
1974,MLT,29,5.3653749107355395,1.1098496548440848
1974,MMR,29,5.426267379679143,1.1192622994652406
1974,MNG,29,5.404323483670296,1.1187570762052876
1974,MRT,29,5.3956902792140635,1.1096488107549123
1974,MUS,29,5.395480509455809,1.1311975299112311
1974,MYS,29,5.375130208333334,1.1121711371527778
1974,NER,29,5.428882175226586,1.1289097054380663
1974,NGA,29,5.381812198332602,1.1203854760860028
1974,NIC,29,5.332180345191969,1.1208311729482212
1974,NLD,29,5.398689407540394,1.143209934171155
1974,NOR,29,5.407885106382979,1.119930255319149
1974,NPL,29,5.445052503052503,1.1222758974358975
1974,NZL,29,5.490898517010759,1.1364608316371037
1974,OMN,29,5.442462995855537,1.1103187092954412
1974,PAK,29,5.350030120481928,1.130099472891566
1974,PER,29,5.4087456445993025,1.1169707317073172
1974,PHL,29,5.372180468568778,1.1240763395963813
1974,POL,29,5.524370139968896,1.127198639191291
1974,PRT,29,5.427095691102406,1.1213637381085617
1974,PRY,29,5.408781291172595,1.120668675889328
1974,QAT,29,5.396835686777921,1.1106483953786908
1974,ROU,29,5.465111617312073,1.115643644646925
1974,RUS,29,5.349428524374177,1.1173338438735179
1974,RWA,29,5.421548643282595,1.1165288330024263
1974,SAU,29,5.451346007604562,1.1304278326996198
1974,SDN,29,5.33237895716946,1.1193124068901303
1974,SEN,29,5.4049172629695885,1.1191563059033989
1974,SGP,29,5.290960731986274,1.13031120853984
1974,SLE,29,5.390753424657534,1.1171404109589043
1974,SLV,29,5.411216029479503,1.1034035467526484
1974,SOM,29,5.4086906854130055,1.125023879613357
1974,SWE,29,5.390531697341514,1.150220981595092
1974,SWZ,29,5.421425576519916,1.1269059224318658
1974,SYR,29,5.349228603603604,1.1186669763513515
1974,TCD,29,5.344517019319227,1.1245232750689973
1974,TGO,29,5.40490814451929,1.10988447642376
1974,THA,29,5.421506710559635,1.1220314510002534
1974,TUN,29,5.362920747996438,1.1115186702285544
1974,TUR,29,5.386249187432286,1.1102060238353197
1974,TZA,29,5.325203527815469,1.1308990728177295
1974,UGA,29,5.3621117400935265,1.1398188038395276
1974,UKR,29,5.373069628150736,1.1086213127027702
1974,URY,29,5.407268770402611,1.1298393906420021
1974,USA,29,5.367502569373073,1.1539038540596096
1974,VEN,29,5.414930337861372,1.116815848136538
1974,YEM,29,5.453636363636364,1.1142332420591459
1974,YMD,29,5.42561686855092,1.130463974876626
1974,YUG,29,5.381106269668361,1.113378140885984
1974,ZMB,29,5.391746563861884,1.1222993798189742
1975,AFG,30,5.4625388838060385,1.120178270814273
1975,ALB,30,5.328605893186004,1.107150220994475
1975,ARE,30,5.443315324165029,1.1154033398821217
1975,ARG,30,5.452551197500868,1.1196455397431448
1975,AUS,30,5.421637496291901,1.1272165529516465
1975,AUT,30,5.38130890052356,1.132908027923211
1975,BDI,30,5.408430118110236,1.109518848425197
1975,BEL,30,5.422599439775911,1.1222719327731092
1975,BEN,30,5.366058714748035,1.107905640314378
1975,BFA,30,5.389969029593944,1.1132658981417758
1975,BGD,30,5.3946532364597095,1.132687813738441
1975,BGR,30,5.362667062667062,1.1124428868428868
1975,BHR,30,5.3858560162808455,1.1095126430933604
1975,BLR,30,5.3952532740301455,1.109118309859155
1975,BOL,30,5.432240554758489,1.1287554519368723
1975,BRA,30,5.4131571994715975,1.1030505063848526
1975,BRB,30,5.357288926601613,1.1058307170131523
1975,BTN,30,5.491571841851495,1.118022275795564
1975,BWA,30,5.382053333333333,1.129528237037037
1975,CAF,30,5.437868944799098,1.1213650957566654
1975,CAN,30,5.4150506701536445,1.1235127492644656
1975,CHL,30,5.3929393553086875,1.12446623565835
1975,CHN,30,5.314640713706408,1.1239273641524734
1975,CMR,30,5.425392077607114,1.1200925087577474
1975,COD,30,5.440452771272444,1.120749863387978
1975,COG,30,5.371831245394253,1.1220454310980104
1975,COL,30,5.347631168831169,1.1077610909090907
1975,CRI,30,5.344810945273632,1.1076810447761194
1975,CSK,30,5.409454306377384,1.1282332675871138
1975,CUB,30,5.364584079856668,1.1133727924238548
1975,CYP,30,5.3712638790455935,1.1053107252539571
1975,DDR,30,5.412348754448399,1.1342655451310255
1975,DEU,30,5.40071771544099,1.1291308567096285
1975,DNK,30,5.448791748526523,1.1251485756385067
1975,DOM,30,5.467094259390503,1.11762207654146
1975,DZA,30,5.3714995941558445,1.0974767451298701
1975,ECU,30,5.40115475070555,1.116805479774224
1975,ESP,30,5.3791338435691625,1.1070291394437186
1975,ETH,30,5.411772293886707,1.1126277061132923
1975,FIN,30,5.558542944785276,1.1323259202453986
1975,FJI,30,5.462318879612173,1.1120472932938326
1975,FRA,30,5.3941485387826855,1.128018699186992
1975,GAB,30,5.436163124641011,1.1175067202757036
1975,GBR,30,5.3956860776439095,1.1288108433734938
1975,GHA,30,5.388146818923327,1.1211521370309951
1975,GIN,30,5.4035867768595045,1.1093207272727272
1975,GNQ,30,5.405287009063445,1.1211563095514758
1975,GRC,30,5.398277136258661,1.11617792147806
1975,GRD,30,5.4901405975395425,1.1171369947275922
1975,GTM,30,5.38622241835834,1.1015468961459252
1975,GUY,30,5.387045785943424,1.1175378827646543
1975,HND,30,5.406882276843467,1.1197773178094006
1975,HUN,30,5.435706949674769,1.1160890448476548
1975,IDN,30,5.457400190114068,1.1201996910646388
1975,IND,30,5.411343335659455,1.1166169225401257
1975,IRL,30,5.354036494886706,1.119002506516944
1975,IRN,30,5.366053110221899,1.1178145143688614
1975,IRQ,30,5.358792357606345,1.1094855443403029
1975,ISL,30,5.3889852700491,1.1295094108019639
1975,ISR,30,5.340923076923077,1.10922763425254
1975,ITA,30,5.445993039443155,1.1115392807424593
1975,JAM,30,5.416640986132513,1.1169434899845916
1975,JOR,30,5.370668745668746,1.1207807345807346
1975,JPN,30,5.467137436762226,1.1299572091062393
1975,KEN,30,5.423680250783699,1.1252384743991641
1975,KHM,30,5.415598243688255,1.1217760153677279
1975,KWT,30,5.377526332588573,1.1157169486115543
1975,LAO,30,5.4737446808510635,1.1256713002364067
1975,LBR,30,5.452029921795307,1.1261250935056104
1975,LBY,30,5.368687384044526,1.1187074675324673
1975,LKA,30,5.348169052863437,1.1122052037444934
1975,LSO,30,5.366209862385321,1.1364122993119266
1975,MAR,30,5.35475250064119,1.1155121826109258
1975,MDG,30,5.392036874451273,1.1160314749780509
1975,MEX,30,5.4020148178637575,1.1230967277217536
1975,MLI,30,5.355846860643186,1.1152983767228177
1975,MMR,30,5.418231844835363,1.118893910690122
1975,MNG,30,5.432774530913565,1.1066952629960012
1975,MOZ,30,5.381466193500186,1.134545984310796
1975,MRT,30,5.375266968325792,1.1146531221719456
1975,MUS,30,5.487330383480826,1.1097393805309734
1975,MWI,30,5.482193512919187,1.1172877954920286
1975,MYS,30,5.421829689298043,1.1049101553509781
1975,NER,30,5.399428109854604,1.1222726009693051
1975,NGA,30,5.390190230155002,1.1226107092531705
1975,NIC,30,5.420480103806228,1.1110193339100345
1975,NLD,30,5.415245501677341,1.1318779810917963
1975,NOR,30,5.432848756906077,1.1296744475138123
1975,NPL,30,5.42268961656871,1.1156244332493703
1975,NZL,30,5.397894259818731,1.1331489728096678
1975,OMN,30,5.422211472011058,1.1123480995162405
1975,PAK,30,5.360321715817695,1.1269767139027194
1975,PAN,30,5.426067288662709,1.1032736782584112
1975,PER,30,5.42409204262072,1.11843885740195
1975,PHL,30,5.484662689307021,1.136645800826067
1975,POL,30,5.467182553640521,1.1165523039043264
1975,PRT,30,5.442764026402641,1.123598294829483
1975,PRY,30,5.432242335766423,1.1252354452554745
1975,QAT,30,5.459342560553633,1.1192940484429066
1975,ROU,30,5.433290229885057,1.1237647783251232
1975,RUS,30,5.357221747307232,1.109478731407078
1975,RWA,30,5.409689342403629,1.126444126984127
1975,SAU,30,5.4287920700783765,1.114720378054403
1975,SDN,30,5.355830227743271,1.1203086956521737
1975,SEN,30,5.44374763804325,1.1191984253621665
1975,SGP,30,5.379808367933568,1.1057038645800066
1975,SLE,30,5.4304190222813435,1.1251664782174926
1975,SLV,30,5.498324468085107,1.1121885638297873
1975,SOM,30,5.3839895502892325,1.1202414629595074
1975,SWE,30,5.400543782487006,1.1329251899240302
1975,SYR,30,5.346910569105691,1.1058385477992712
1975,TCD,30,5.3704439039221645,1.1270867740954698
1975,TGO,30,5.445431034482758,1.1212533699059561
1975,THA,30,5.44861231281198,1.1157317138103162
1975,TUN,30,5.391610169491526,1.1110174258474577
1975,TUR,30,5.434991394148021,1.1214428227194493
1975,TZA,30,5.382449147883453,1.1288225123694338
1975,UGA,30,5.461713804308582,1.1444841978577445
1975,UKR,30,5.354951526032316,1.1206026211849192
1975,URY,30,5.376891537063219,1.1174405978590183
1975,USA,30,5.410758362767504,1.1351932266777476
1975,VEN,30,5.412254318889833,1.1258613140753326
1975,YEM,30,5.431267098632109,1.1184334053275737
1975,YMD,30,5.410204968944099,1.128785093167702
1975,YUG,30,5.422724737180863,1.1070817635700492
1975,ZMB,30,5.394818857408269,1.1210389688806317
1976,AFG,31,5.4514629176854115,1.1131460880195598
1976,ALB,31,5.2951955843532525,1.1087380369570434
1976,ARE,31,5.438184370613008,1.1184977070659805
1976,ARG,31,5.388738508682328,1.1098787538304393
1976,AUS,31,5.402467049678946,1.1180674552213585
1976,AUT,31,5.451540436456996,1.1244440629011554
1976,BDI,31,5.4276894639556374,1.1229295132470734
1976,BEL,31,5.397375089648578,1.1270747071479799
1976,BEN,31,5.372528209820066,1.108256419640134
1976,BFA,31,5.37243954050786,1.1112068923821041
1976,BGD,31,5.45774639238563,1.125799846484495
1976,BGR,31,5.359354417998044,1.1115567329638083
1976,BHR,31,5.347649253731343,1.110480882352941
1976,BLR,31,5.3972805317086685,1.1148597618388258
1976,BOL,31,5.452302873986735,1.1090041267501842
1976,BRA,31,5.365361067503924,1.1035852433281004
1976,BRB,31,5.427627224477053,1.1162254761161412
1976,BTN,31,5.468048780487805,1.1213552492046661
1976,BWA,31,5.381034074775201,1.1226840274491245
1976,CAF,31,5.400163370593293,1.1138602063628547
1976,CAN,31,5.40577445652174,1.1267936820652174
1976,CHL,31,5.367083075015499,1.1161820210787352
1976,CHN,31,5.396528896672504,1.1393008056042033
1976,CMR,31,5.360379583958824,1.1218985846021874
1976,COD,31,5.339324245089417,1.1051642333626501
